i,j,k,Alt_Si3N4,Anc_Si3N4,lambda,n_eff,A_eff,lambda_nm
23,1,1,0.4,0.5,1.275204081632653,1.4518432936828833,6.545582157334738e-13,1275.204081632653
23,1,2,0.4666666666666667,0.5,1.275204081632653,1.47943719301148,5.980378823506358e-13,1275.204081632653
23,1,3,0.5333333333333333,0.5,1.275204081632653,1.5046722958921361,5.835658067865256e-13,1275.204081632653
23,1,4,0.6000000000000001,0.5,1.275204081632653,1.525674581052188,5.86064449913406e-13,1275.204081632653
23,1,5,0.6666666666666667,0.5,1.275204081632653,1.5431051878745852,5.971722712557547e-13,1275.204081632653
23,1,6,0.7333333333333334,0.5,1.275204081632653,1.5580928561595981,6.162817284074885e-13,1275.204081632653
23,1,7,0.8,0.5,1.275204081632653,1.5707091039374759,6.384689270645321e-13,1275.204081632653
23,1,8,0.8666666666666667,0.5,1.275204081632653,1.5811214953937685,6.620379066376793e-13,1275.204081632653
23,1,9,0.9333333333333333,0.5,1.275204081632653,1.5903824331228296,6.892578904780685e-13,1275.204081632653
23,1,10,1.0,0.5,1.275204081632653,1.5981511665203783,7.169150397291026e-13,1275.204081632653
23,2,1,0.4,0.6666666666666666,1.275204081632653,1.5664551415272192,4.793613744147264e-13,1275.204081632653
23,2,2,0.4666666666666667,0.6666666666666666,1.275204081632653,1.6039259540658881,4.772510046875925e-13,1275.204081632653
23,2,3,0.5333333333333333,0.6666666666666666,1.275204081632653,1.6344263905354552,4.889389841438021e-13,1275.204081632653
23,2,4,0.6000000000000001,0.6666666666666666,1.275204081632653,1.658639414719187,5.069287607759356e-13,1275.204081632653
23,2,5,0.6666666666666667,0.6666666666666666,1.275204081632653,1.6782771062481456,5.287123159738705e-13,1275.204081632653
23,2,6,0.7333333333333334,0.6666666666666666,1.275204081632653,1.6943068818373925,5.535151669888109e-13,1275.204081632653
23,2,7,0.8,0.6666666666666666,1.275204081632653,1.7076448509610491,5.8019625054e-13,1275.204081632653
23,2,8,0.8666666666666667,0.6666666666666666,1.275204081632653,1.7186506605882217,6.077081218109412e-13,1275.204081632653
23,2,9,0.9333333333333333,0.6666666666666666,1.275204081632653,1.72808744604224,6.369003912473336e-13,1275.204081632653
23,2,10,1.0,0.6666666666666666,1.275204081632653,1.7359940944325358,6.663827892460832e-13,1275.204081632653
23,3,1,0.4,0.8333333333333333,1.275204081632653,1.633644127691638,4.615689997883097e-13,1275.204081632653
23,3,2,0.4666666666666667,0.8333333333333333,1.275204081632653,1.6730737532974858,4.704806048228155e-13,1275.204081632653
23,3,3,0.5333333333333333,0.8333333333333333,1.275204081632653,1.7041261179335419,4.87937477706322e-13,1275.204081632653
23,3,4,0.6000000000000001,0.8333333333333333,1.275204081632653,1.7286240199792258,5.105635132483441e-13,1275.204081632653
23,3,5,0.6666666666666667,0.8333333333333333,1.275204081632653,1.7484538460852515,5.365809175001434e-13,1275.204081632653
23,3,6,0.7333333333333334,0.8333333333333333,1.275204081632653,1.7643403292619058,5.641567017122135e-13,1275.204081632653
23,3,7,0.8,0.8333333333333333,1.275204081632653,1.777573796022837,5.936243827181348e-13,1275.204081632653
23,3,8,0.8666666666666667,0.8333333333333333,1.275204081632653,1.788528275821701,6.240370420113082e-13,1275.204081632653
23,3,9,0.9333333333333333,0.8333333333333333,1.275204081632653,1.7977778985041275,6.553596752304655e-13,1275.204081632653
23,3,10,1.0,0.8333333333333333,1.275204081632653,1.8055536495962816,6.870730768958729e-13,1275.204081632653
23,4,1,0.4,1.0,1.275204081632653,1.6738805142548263,4.820617511754334e-13,1275.204081632653
23,4,2,0.4666666666666667,1.0,1.275204081632653,1.7134760984895363,4.958876701823423e-13,1275.204081632653
23,4,3,0.5333333333333333,1.0,1.275204081632653,1.7446261939256866,5.180526786100086e-13,1275.204081632653
23,4,4,0.6000000000000001,1.0,1.275204081632653,1.7690219208881275,5.445656829511907e-13,1275.204081632653
23,4,5,0.6666666666666667,1.0,1.275204081632653,1.7886499516637053,5.739692992102042e-13,1275.204081632653
23,4,6,0.7333333333333334,1.0,1.275204081632653,1.8044290794754996,6.051614549566726e-13,1275.204081632653
23,4,7,0.8,1.0,1.275204081632653,1.817515338251584,6.380234126969465e-13,1275.204081632653
23,4,8,0.8666666666666667,1.0,1.275204081632653,1.8282999962970568,6.71546497662028e-13,1275.204081632653
23,4,9,0.9333333333333333,1.0,1.275204081632653,1.837451784370377,7.062748784703988e-13,1275.204081632653
23,4,10,1.0,1.0,1.275204081632653,1.8451163088399938,7.412033859050838e-13,1275.204081632653
23,5,1,0.4,1.1666666666666665,1.275204081632653,1.698876349124258,5.169532435741058e-13,1275.204081632653
23,5,2,0.4666666666666667,1.1666666666666665,1.275204081632653,1.7385189565398063,5.348888691150372e-13,1275.204081632653
23,5,3,0.5333333333333333,1.1666666666666665,1.275204081632653,1.7695769257926028,5.608517198289688e-13,1275.204081632653
23,5,4,0.6000000000000001,1.1666666666666665,1.275204081632653,1.7938543695282567,5.910851291534297e-13,1275.204081632653
23,5,5,0.6666666666666667,1.1666666666666665,1.275204081632653,1.813372374127164,6.242316211020155e-13,1275.204081632653
23,5,6,0.7333333333333334,1.1666666666666665,1.275204081632653,1.8290331751724336,6.590629579379847e-13,1275.204081632653
23,5,7,0.8,1.1666666666666665,1.275204081632653,1.8420127249544624,6.956131150186003e-13,1275.204081632653
23,5,8,0.8666666666666667,1.1666666666666665,1.275204081632653,1.852710451401683,7.3282435026647e-13,1275.204081632653
23,5,9,0.9333333333333333,1.1666666666666665,1.275204081632653,1.8617759187190415,7.712390134646607e-13,1275.204081632653
23,5,10,1.0,1.1666666666666665,1.275204081632653,1.8693663841603672,8.098280215652087e-13,1275.204081632653
23,6,1,0.4,1.3333333333333333,1.275204081632653,1.7155444841924588,5.59462200898638e-13,1275.204081632653
23,6,2,0.4666666666666667,1.3333333333333333,1.275204081632653,1.755178472411057,5.812626804408977e-13,1275.204081632653
23,6,3,0.5333333333333333,1.3333333333333333,1.275204081632653,1.7861143179586663,6.107220607521046e-13,1275.204081632653
23,6,4,0.6000000000000001,1.3333333333333333,1.275204081632653,1.8102916192352905,6.447055616410783e-13,1275.204081632653
23,6,5,0.6666666666666667,1.3333333333333333,1.275204081632653,1.8297343479640003,6.818488454976225e-13,1275.204081632653
23,6,6,0.7333333333333334,1.3333333333333333,1.275204081632653,1.8452964149159485,7.204253745262047e-13,1275.204081632653
23,6,7,0.8,1.3333333333333333,1.275204081632653,1.8581995266594689,7.609045698594358e-13,1275.204081632653
23,6,8,0.8666666666666667,1.3333333333333333,1.275204081632653,1.8688422385234928,8.021580806379457e-13,1275.204081632653
23,6,9,0.9333333333333333,1.3333333333333333,1.275204081632653,1.8778411025974848,8.444919039316525e-13,1275.204081632653
23,6,10,1.0,1.3333333333333333,1.275204081632653,1.8853806562659134,8.870529960519301e-13,1275.204081632653
23,7,1,0.4,1.5,1.275204081632653,1.7273494471457087,6.072587811643337e-13,1275.204081632653
23,7,2,0.4666666666666667,1.5,1.275204081632653,1.7668696486518856,6.321460581125178e-13,1275.204081632653
23,7,3,0.5333333333333333,1.5,1.275204081632653,1.797728407121289,6.653864275647095e-13,1275.204081632653
23,7,4,0.6000000000000001,1.5,1.275204081632653,1.8218171367881344,7.031762520279423e-13,1275.204081632653
23,7,5,0.6666666666666667,1.5,1.275204081632653,1.8411668567666253,7.441375070411164e-13,1275.204081632653
23,7,6,0.7333333333333334,1.5,1.275204081632653,1.856669505583675,7.867937461563014e-13,1275.204081632653
23,7,7,0.8,1.5,1.275204081632653,1.8695133605643075,8.313888281317444e-13,1275.204081632653
23,7,8,0.8666666666666667,1.5,1.275204081632653,1.8800972743545754,8.766802108969551e-13,1275.204081632653
23,7,9,0.9333333333333333,1.5,1.275204081632653,1.8890573620259938,9.232810753956998e-13,1275.204081632653
23,7,10,1.0,1.5,1.275204081632653,1.8965589397398976,9.70040344213438e-13,1275.204081632653
23,8,1,0.4,1.6666666666666665,1.275204081632653,1.7358175854740538,6.570072807433755e-13,1275.204081632653
23,8,2,0.4666666666666667,1.6666666666666665,1.275204081632653,1.7752735023654072,6.851178464613015e-13,1275.204081632653
23,8,3,0.5333333333333333,1.6666666666666665,1.275204081632653,1.8060586603746902,7.219429373396367e-13,1275.204081632653
23,8,4,0.6000000000000001,1.6666666666666665,1.275204081632653,1.8300812060998053,7.635353716538717e-13,1275.204081632653
23,8,5,0.6666666666666667,1.6666666666666665,1.275204081632653,1.8493754312363417,8.084899399919269e-13,1275.204081632653
23,8,6,0.7333333333333334,1.6666666666666665,1.275204081632653,1.8648282956626439,8.551917308394896e-13,1275.204081632653
23,8,7,0.8,1.6666666666666665,1.275204081632653,1.877629144391238,9.039580593982851e-13,1275.204081632653
23,8,8,0.8666666666666667,1.6666666666666665,1.275204081632653,1.8881779801885437,9.534585097775414e-13,1275.204081632653
23,8,9,0.9333333333333333,1.6666666666666665,1.275204081632653,1.8971060823892048,1.0043430037387696e-12,1275.204081632653
23,8,10,1.0,1.6666666666666665,1.275204081632653,1.904580451049336,1.0553796063581774e-12,1275.204081632653
23,9,1,0.4,1.8333333333333333,1.275204081632653,1.7421459947288958,7.083736649619406e-13,1275.204081632653
23,9,2,0.4666666666666667,1.8333333333333333,1.275204081632653,1.7815576705400298,7.398313035934188e-13,1275.204081632653
23,9,3,0.5333333333333333,1.8333333333333333,1.275204081632653,1.8122757054318044,7.801143847315079e-13,1275.204081632653
23,9,4,0.6000000000000001,1.8333333333333333,1.275204081632653,1.8362469615854213,8.255392347673723e-13,1275.204081632653
23,9,5,0.6666666666666667,1.8333333333333333,1.275204081632653,1.8555035505300483,8.746350884704423e-13,1275.204081632653
23,9,6,0.7333333333333334,1.8333333333333333,1.275204081632653,1.8709145473863436,9.25371301182719e-13,1275.204081632653
23,9,7,0.8,1.8333333333333333,1.275204081632653,1.8836829981311103,9.783778993290357e-13,1275.204081632653
23,9,8,0.8666666666666667,1.8333333333333333,1.275204081632653,1.894208288874446,1.032230594834953e-12,1275.204081632653
23,9,9,0.9333333333333333,1.8333333333333333,1.275204081632653,1.903110041168768,1.087428996636605e-12,1275.204081632653
23,9,10,1.0,1.8333333333333333,1.275204081632653,1.9105641168142884,1.142826796793699e-12,1275.204081632653
23,10,1,0.4,2.0,1.275204081632653,1.7470925468210916,7.621076995972043e-13,1275.204081632653
23,10,2,0.4666666666666667,2.0,1.275204081632653,1.7864349564077031,7.964643382500183e-13,1275.204081632653
23,10,3,0.5333333333333333,2.0,1.275204081632653,1.8171070307325552,8.404546527799778e-13,1275.204081632653
23,10,4,0.6000000000000001,2.0,1.275204081632653,1.841033724778753,8.89761705190257e-13,1275.204081632653
23,10,5,0.6666666666666667,2.0,1.275204081632653,1.8602471801228684,9.428489470745222e-13,1275.204081632653
23,10,6,0.7333333333333334,2.0,1.275204081632653,1.8756299772205305,9.978353869198102e-13,1275.204081632653
23,10,7,0.8,2.0,1.275204081632653,1.8883717787239038,1.0551792804924253e-12,1275.204081632653
23,10,8,0.8666666666666667,2.0,1.275204081632653,1.8988715195018988,1.1133335215901283e-12,1275.204081632653
23,10,9,0.9333333333333333,2.0,1.275204081632653,1.9077559852570676,1.1730489343328352e-12,1275.204081632653
23,10,10,1.0,2.0,1.275204081632653,1.9151936782657137,1.2329181343947091e-12,1275.204081632653
24,1,1,0.4,0.5,1.286122448979592,1.4465173549808215,6.817443125405297e-13,1286.122448979592
24,1,2,0.4666666666666667,0.5,1.286122448979592,1.473483737296351,6.182569704023465e-13,1286.122448979592
24,1,3,0.5333333333333333,0.5,1.286122448979592,1.4984013483081156,6.001701228951635e-13,1286.122448979592
24,1,4,0.6000000000000001,0.5,1.286122448979592,1.5192505553622837,6.006203854684155e-13,1286.122448979592
24,1,5,0.6666666666666667,0.5,1.286122448979592,1.536611243235369,6.104448480792826e-13,1286.122448979592
24,1,6,0.7333333333333334,0.5,1.286122448979592,1.5516075820708797,6.289109244791209e-13,1286.122448979592
24,1,7,0.8,0.5,1.286122448979592,1.5642532692745885,6.506775072587192e-13,1286.122448979592
24,1,8,0.8666666666666667,0.5,1.286122448979592,1.5747000630835677,6.739568716979837e-13,1286.122448979592
24,1,9,0.9333333333333333,0.5,1.286122448979592,1.584018829757574,7.011126651899846e-13,1286.122448979592
24,1,10,1.0,0.5,1.286122448979592,1.5918410615662266,7.287532146000927e-13,1286.122448979592
24,2,1,0.4,0.6666666666666666,1.286122448979592,1.5609672932483678,4.903227650776576e-13,1286.122448979592
24,2,2,0.4666666666666667,0.6666666666666666,1.286122448979592,1.598433551710697,4.866180914467202e-13,1286.122448979592
24,2,3,0.5333333333333333,0.6666666666666666,1.286122448979592,1.6290408819393172,4.975110120044582e-13,1286.122448979592
24,2,4,0.6000000000000001,0.6666666666666666,1.286122448979592,1.65339013702654,5.15058931501745e-13,1286.122448979592
24,2,5,0.6666666666666667,0.6666666666666666,1.286122448979592,1.6731665718196733,5.365894772635074e-13,1286.122448979592
24,2,6,0.7333333333333334,0.6666666666666666,1.286122448979592,1.6893350443663757,5.613028018934642e-13,1286.122448979592
24,2,7,0.8,0.6666666666666666,1.286122448979592,1.7028003184151244,5.87967482075702e-13,1286.122448979592
24,2,8,0.8666666666666667,0.6666666666666666,1.286122448979592,1.7139179345869238,6.155084409694299e-13,1286.122448979592
24,2,9,0.9333333333333333,0.6666666666666666,1.286122448979592,1.7234599283377043,6.447941751812769e-13,1286.122448979592
24,2,10,1.0,0.6666666666666666,1.286122448979592,1.731458460819813,6.743935440629404e-13,1286.122448979592
24,3,1,0.4,0.8333333333333333,1.286122448979592,1.6288644221680253,4.693188412270611e-13,1286.122448979592
24,3,2,0.4666666666666667,0.8333333333333333,1.286122448979592,1.6684510444770813,4.773461817982133e-13,1286.122448979592
24,3,3,0.5333333333333333,0.8333333333333333,1.286122448979592,1.6996899840549233,4.943041666515299e-13,1286.122448979592
24,3,4,0.6000000000000001,0.8333333333333333,1.286122448979592,1.7243754457283116,5.166597999692163e-13,1286.122448979592
24,3,5,0.6666666666666667,0.8333333333333333,1.286122448979592,1.7443806876284873,5.425375277423701e-13,1286.122448979592
24,3,6,0.7333333333333334,0.8333333333333333,1.286122448979592,1.760420624729012,5.700498977454306e-13,1286.122448979592
24,3,7,0.8,0.8333333333333333,1.286122448979592,1.7737931481287406,5.995147736114484e-13,1286.122448979592
24,3,8,0.8666666666666667,0.8333333333333333,1.286122448979592,1.784869813455495,6.299664196365702e-13,1286.122448979592
24,3,9,0.9333333333333333,0.8333333333333333,1.286122448979592,1.794226404800144,6.613525074964594e-13,1286.122448979592
24,3,10,1.0,0.8333333333333333,1.286122448979592,1.802096355896816,6.93154503186559e-13,1286.122448979592
24,4,1,0.4,1.0,1.286122448979592,1.6696554253315026,4.88598137399095e-13,1286.122448979592
24,4,2,0.4666666666666667,1.0,1.286122448979592,1.7094498444569393,5.017097012395917e-13,1286.122448979592
24,4,3,0.5333333333333333,1.0,1.286122448979592,1.7408138184538684,5.234765256539362e-13,1286.122448979592
24,4,4,0.6000000000000001,1.0,1.286122448979592,1.7654091044449336,5.49757895989424e-13,1286.122448979592
24,4,5,0.6666666666666667,1.0,1.286122448979592,1.785216186856299,5.79026036014955e-13,1286.122448979592
24,4,6,0.7333333333333334,1.0,1.286122448979592,1.801153050308745,6.101583198080685e-13,1286.122448979592
24,4,7,0.8,1.0,1.286122448979592,1.8143789536874402,6.430047265386677e-13,1286.122448979592
24,4,8,0.8666666666666667,1.0,1.286122448979592,1.8252839879257392,6.765413615454779e-13,1286.122448979592
24,4,9,0.9333333333333333,1.0,1.286122448979592,1.8345428429239559,7.113129857655758e-13,1286.122448979592
24,4,10,1.0,1.0,1.286122448979592,1.8423002304995837,7.463022967749324e-13,1286.122448979592
24,5,1,0.4,1.1666666666666665,1.286122448979592,1.6950280402390026,5.229759702085785e-13,1286.122448979592
24,5,2,0.4666666666666667,1.1666666666666665,1.286122448979592,1.7348881461393004,5.40263369930302e-13,1286.122448979592
24,5,3,0.5333333333333333,1.1666666666666665,1.286122448979592,1.766167583057147,5.658498293953433e-13,1286.122448979592
24,5,4,0.6000000000000001,1.1666666666666665,1.286122448979592,1.7906477761832948,5.958560786433583e-13,1286.122448979592
24,5,5,0.6666666666666667,1.1666666666666665,1.286122448979592,1.8103461636149898,6.288624699545368e-13,1286.122448979592
24,5,6,0.7333333333333334,1.1666666666666665,1.286122448979592,1.8261641122376848,6.636209943955735e-13,1286.122448979592
24,5,7,0.8,1.1666666666666665,1.286122448979592,1.839282292809514,7.001394580443275e-13,1286.122448979592
24,5,8,0.8666666666666667,1.1666666666666665,1.286122448979592,1.850099426097021,7.373464095311772e-13,1286.122448979592
24,5,9,0.9333333333333333,1.1666666666666665,1.286122448979592,1.859270460710254,7.757828752380546e-13,1286.122448979592
24,5,10,1.0,1.1666666666666665,1.286122448979592,1.8669524140767775,8.144106698896907e-13,1286.122448979592
24,6,1,0.4,1.3333333333333333,1.286122448979592,1.7119591371344034,5.652962291765824e-13,1286.122448979592
24,6,2,0.4666666666666667,1.3333333333333333,1.286122448979592,1.7518198836457806,5.864747908080289e-13,1286.122448979592
24,6,3,0.5333333333333333,1.3333333333333333,1.286122448979592,1.782978867842581,6.155517493211698e-13,1286.122448979592
24,6,4,0.6000000000000001,1.3333333333333333,1.286122448979592,1.8073594956117136,6.493004971382373e-13,1286.122448979592
24,6,5,0.6666666666666667,1.3333333333333333,1.286122448979592,1.8269829210579507,6.862964835640286e-13,1286.122448979592
24,6,6,0.7333333333333334,1.3333333333333333,1.286122448979592,1.842700613526835,7.247832094807986e-13,1286.122448979592
24,6,7,0.8,1.3333333333333333,1.286122448979592,1.8557412027894762,7.652153305989289e-13,1286.122448979592
24,6,8,0.8666666666666667,1.3333333333333333,1.286122448979592,1.866502597419895,8.064514129729748e-13,1286.122448979592
24,6,9,0.9333333333333333,1.3333333333333333,1.286122448979592,1.875605514822127,8.487878702503422e-13,1286.122448979592
24,6,10,1.0,1.3333333333333333,1.286122448979592,1.8832354580209687,8.91370524348448e-13,1286.122448979592
24,7,1,0.4,1.5,1.286122448979592,1.7239561782293924,6.130914246545961e-13,1286.122448979592
